"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000130775"	199.895177881305	-0.385160040733385	0.114690735207096	-3.35824894694331	0.000784379362530196	0.0104823105345912
"ENSG00000130766"	875.537342932766	0.44987553698416	0.066734809695141	6.74124252454287	1.57037824871926e-11	2.40457074252688e-09
"ENSG00000162511"	445.274390275164	-1.05624598421771	0.0839106004742059	-12.587753850509	2.465906772276e-36	6.26784183377114e-33
"ENSG00000162512"	657.849335097923	-0.396729710250943	0.117235874328357	-3.38402995263867	0.000714302102307011	0.00981412477645385
"ENSG00000162517"	1026.34692766741	0.352629098360783	0.0683702111675018	5.15764237581289	2.50078679956649e-07	1.451255681995e-05
"ENSG00000160050"	215.407233259101	-0.311191798143295	0.111876763756254	-2.78155881252777	0.00540985275992892	0.0429711367037104
"ENSG00000162522"	1993.7031187807	-0.326159908410026	0.0639480422075036	-5.1003892715226	3.38955631692162e-07	1.88112974811166e-05
"ENSG00000134684"	5264.00961216387	0.398323005579914	0.0432372019692939	9.21250653228658	3.1859674348457e-20	2.0245230064727e-17
"ENSG00000116497"	1340.27317492235	0.247513216039239	0.0585736569511679	4.22567462785511	2.38225999422064e-05	0.000641443692087927
"ENSG00000092853"	2070.75017611839	0.163451716037188	0.0583912082383671	2.79925216429738	0.00512211197798707	0.0411734107057865
"ENSG00000134698"	490.757687822895	-0.357147039723086	0.0928277470067501	-3.84741686876355	0.000119369761623477	0.00236881862318162
"ENSG00000116871"	1035.6114599183	-0.323636466769233	0.100615453276445	-3.21656819335723	0.00129733697692038	0.0153948231929795
"ENSG00000134697"	2487.31449325681	0.221311005494919	0.0493132212529387	4.48786349526357	7.19409980244596e-06	0.000237480037374768
"ENSG00000116922"	1573.47626275126	0.256494273414509	0.0817684197355891	3.13683784331314	0.00170780552758239	0.0188734786522127
"ENSG00000196449"	940.089300392	0.391945636510277	0.0913711006363242	4.28960178634929	1.78993765617363e-05	0.000517007219825242
"ENSG00000214114"	808.242077295286	0.240360320220172	0.0729423610983272	3.29520893759065	0.00098348526492743	0.0124493169641063
"ENSG00000090621"	6923.44343446784	0.134512545342645	0.0429417489637396	3.13244217081677	0.00173358574879828	0.0190498224345295
"ENSG00000116990"	178.578600680067	-0.47237104053022	0.125448846091439	-3.76544747319488	0.000166251072602689	0.00305772052345524
"ENSG00000084073"	2672.87489980855	0.155793799338058	0.0569077287186508	2.73765625242742	0.00618787169907335	0.0472606138362519
"ENSG00000187801"	143.993618918916	0.576094897291429	0.146602908622571	3.92962801832659	8.50773724494348e-05	0.00179014623586071
"ENSG00000260920"	196.967833786483	0.377465787756608	0.127414903414858	2.96249322206519	0.0030515852790316	0.0279792668861849
"ENSG00000171793"	2682.41566444638	0.165165365923178	0.0554207750920503	2.98020671217336	0.00288053928968557	0.0270175452639217
"ENSG00000164010"	1886.3114923661	0.159499255106634	0.0538583639760877	2.96145748462484	0.00306186763026051	0.0280355012341361
"ENSG00000117395"	2281.43689142883	0.217327855074085	0.0507179926920537	4.28502477204968	1.82718827631185e-05	0.000524192681797909
"ENSG00000142949"	115.497313353393	-0.934321979183868	0.151448396383217	-6.16924313163219	6.86176488621868e-10	7.58314521208289e-08
"ENSG00000066135"	722.337232947194	0.321646275441551	0.0808164494324956	3.97996048700724	6.89267237546476e-05	0.00152877789214279
"ENSG00000132768"	1392.19824321787	0.390015940604293	0.0556837996879547	7.00411866269715	2.48545397245711e-12	4.44896261069823e-10
"ENSG00000196517"	486.074003758686	0.329801160109762	0.111492583649179	2.95805469131031	0.00309587190612995	0.0282653994648028
"ENSG00000142937"	19919.816674959	-0.173030854792409	0.0477738176704793	-3.6218762332517	0.000292474051854155	0.00480860637129942
"ENSG00000070785"	1629.87283728898	0.166324020046891	0.0530051081996801	3.13788662444226	0.0017017068491406	0.0188224476464124
"ENSG00000126088"	6889.57490975425	0.143908221379893	0.042476898466058	3.38791735217876	0.000704254820171961	0.00972866794517984
"ENSG00000132773"	582.943034171047	0.26128431686013	0.0804630568576368	3.2472581463369	0.00116522649920057	0.0141088322664075
"ENSG00000070759"	119.43053044859	-0.419689465163303	0.143589404817739	-2.92284424255413	0.00346849975520308	0.0308044468126317
"ENSG00000132128"	2246.80845467721	0.168063015864169	0.0468141133646662	3.5900074525606	0.00033066850724835	0.00529945278514411
"ENSG00000117481"	1346.5099127044	0.160356184022247	0.0585698235198313	2.73786353424732	0.00618397307628989	0.0472592386209069
"ENSG00000123472"	853.563419447023	0.176692469319074	0.0641354267761873	2.75499015443798	0.00586939016432514	0.0455954031775111
"ENSG00000169213"	25.5327476275771	-1.42686857819318	0.335614261524878	-4.2515135432867	2.12330667527862e-05	0.000589539960769784
"ENSG00000134717"	1430.06804320651	0.201794211094678	0.0719710686852855	2.80382401958044	0.00505004606610042	0.0407757531474398
"ENSG00000162384"	636.897483602483	0.228349124517952	0.0714215229970662	3.19720323700367	0.00138767116986293	0.0162243908903294
"ENSG00000157193"	1467.28492207886	-0.241411512415851	0.0609112251461121	-3.96333371782886	7.39103497625163e-05	0.00160294647633416
"ENSG00000157216"	1535.03230909381	-0.188322898002346	0.0680724276481132	-2.76650774048846	0.00566602397554104	0.0445629945066947
"ENSG00000162396"	218.685444887894	0.28732209353515	0.105411397058851	2.72572133139207	0.00641611429823921	0.0483071070001909
"ENSG00000116133"	7477.3224172169	-0.112127212590502	0.0402717848372722	-2.78426230780629	0.00536496272320972	0.0427213729632032
"ENSG00000169174"	2030.71951431434	-0.416726784422162	0.0604318803121284	-6.89581032841909	5.35586167135572e-12	9.07568613083465e-10
"ENSG00000162600"	308.649101506835	0.287374517380991	0.102908200593729	2.79253272064795	0.0052297178089054	0.0418015620335715
"ENSG00000177606"	329.748363200816	0.628977393242038	0.11706133673662	5.37305835364918	7.74122627580537e-08	5.07130127521703e-06
"ENSG00000162433"	1196.12006766167	-0.177974967682915	0.0647119921281224	-2.75026253759187	0.00595475338940049	0.0459216995302736
"ENSG00000116678"	5065.56559762015	0.19073430278278	0.0639335431524446	2.98332132677191	0.00285138464603129	0.0268630448231369
"ENSG00000162594"	335.651463655807	-0.274184912946988	0.0998401942622985	-2.74623777500526	0.00602830554928413	0.0462853916458531
"ENSG00000081985"	61.1248215980845	-0.714880336918274	0.200219300296624	-3.57048664069438	0.000356318627858699	0.00563102541601533
"ENSG00000142864"	13658.4913722497	0.116427412500211	0.0381926030985421	3.04842830952926	0.00230041793988176	0.0230567914810389
"ENSG00000024526"	865.079591479825	0.202023508421814	0.068798873076402	2.93643630176128	0.0033200699768773	0.0299101810176377
"ENSG00000116761"	441.63952620562	0.710209648212585	0.0888654203314896	7.991968592095	1.32800875830639e-15	3.92503797891069e-13
"ENSG00000254685"	371.838193658137	0.439997770383718	0.0965451622797293	4.55742949718052	5.17834641747337e-06	0.000180640061089941
"ENSG00000162623"	1324.82357153496	0.184347979806092	0.065541636700293	2.8126850211122	0.00491297499925292	0.0399481761135671
"ENSG00000117133"	1168.12566723002	0.226036047680801	0.0594297815232743	3.80341374117754	0.000142715701992968	0.00271523032429436
"ENSG00000197147"	1010.37049684328	0.295340896889619	0.0723710978414279	4.08092326493014	4.48571635489844e-05	0.00106308874702438
"ENSG00000097046"	1758.70940616581	0.205230317308984	0.0627649245312789	3.26982496739412	0.00107614049923901	0.0133430922973937
"ENSG00000137942"	419.999436583479	-0.290483563213156	0.0838959323119809	-3.46242726206253	0.000535326590985792	0.00782907438991764
"ENSG00000122435"	790.806945835164	0.312504642425775	0.0726170016789504	4.30346386108586	1.68148286388658e-05	0.000491263579704241
"ENSG00000079335"	1277.93935466109	0.183319095597868	0.0574520872468496	3.19081698129114	0.00141871119206575	0.0164811705118497
"ENSG00000183298"	179.2549677893	0.642223072592634	0.125839703655239	5.10350115216517	3.33426481762481e-07	1.86674764613188e-05
"ENSG00000198890"	1028.607449167	0.264644114456572	0.0619896129982484	4.26916868256702	1.96202851739684e-05	0.000552891805489943
"ENSG00000162636"	2155.25300208801	-0.29323411766568	0.0628879346697655	-4.6628040689442	3.11929704837863e-06	0.00012013074602377
"ENSG00000031698"	3787.09303838301	0.219718340302207	0.0493172180624658	4.45520548267562	8.38128810273364e-06	0.000271605933839861
"ENSG00000143126"	1404.04308943612	-0.254665250057568	0.0682999323303214	-3.72863107427283	0.000192522763092825	0.0034656824308027
"ENSG00000116337"	587.174373109169	-0.341519719705113	0.0818823748568973	-4.17085752949856	3.0345554642014e-05	0.000787064599888482
"ENSG00000184371"	100.252081916351	-0.779767664846283	0.169327107768725	-4.60509646164468	4.12274713373856e-06	0.000150170441918259
"ENSG00000168710"	2812.19919593477	-0.148455556539429	0.0496491106183788	-2.99009498237566	0.00278890710303157	0.0265301050691828
"ENSG00000116396"	48.8673363603165	-0.671028641801338	0.242697287570723	-2.76487903312803	0.00569439083025686	0.0446728475689719
"ENSG00000143119"	605.219536006511	-0.525656811929744	0.077947849715594	-6.74369868890151	1.54404580358354e-11	2.39308269728576e-09
"ENSG00000121931"	1621.47473049344	0.221676639572475	0.0677545680721948	3.27175932014312	0.00106880520453673	0.0132780501900853
"ENSG00000156171"	744.919848520787	-0.218095188481115	0.0653050605798052	-3.33963687568431	0.000838880001007597	0.0109655038175844
"ENSG00000116455"	1816.10131722287	0.270424149981682	0.0615467192169957	4.39380284476652	1.11384838996678e-05	0.000350461092344806
"ENSG00000064703"	1291.37258483121	0.257466894678878	0.0661324667861003	3.8931996217778	9.89306790479859e-05	0.0020438939458319
"ENSG00000116489"	8707.95078564255	0.150784834419925	0.0425263059949576	3.54568380422706	0.000391595782198624	0.00605449001941888
"ENSG00000155367"	34.8481281178827	-1.15074037261301	0.285134624647551	-4.03577914830728	5.44213909166057e-05	0.0012509794124365
"ENSG00000116752"	1082.49686432885	0.209823799041646	0.0683475579869926	3.06995312226924	0.00214092371522545	0.0219721097671488
"ENSG00000065183"	2186.97848769944	0.182601410682413	0.0650455407178801	2.80728561354273	0.0049960922939686	0.0404428897860171
"ENSG00000116874"	463.352337012151	0.448076203419579	0.0841150170697952	5.32694659085409	9.98775162857493e-08	6.34671677237794e-06
"ENSG00000231365"	355.28571292529	0.470552744336516	0.0920872434516509	5.10985807261755	3.22400911401769e-07	1.82106363689115e-05
"ENSG00000092621"	726.659683679228	0.592955571733949	0.0692388609610892	8.56391285909769	1.09100307719344e-17	4.62185270268382e-15
"ENSG00000131788"	321.402877525661	-0.313153490320707	0.0956488396434103	-3.27399152449918	0.00106039791799475	0.0131994095394665
"ENSG00000265972"	2836.16730064798	0.683793307374198	0.0539067650995812	12.6847401455279	7.18517510065643e-37	2.28290975885607e-33
"ENSG00000023902"	127.626283227191	-0.723765389257205	0.150172355513369	-4.81956473801713	1.43871762772451e-06	6.43826138406717e-05
"ENSG00000143369"	361.907399669705	-0.621450062932178	0.0916657582208344	-6.77952241921161	1.20573787288779e-11	1.8918176082137e-09
"ENSG00000143384"	4991.3176719913	0.157631754425707	0.042286497530329	3.72770892913628	0.000193228357958865	0.00347230879562025
"ENSG00000163131"	118.125950564429	-1.00776292913607	0.157949808296844	-6.38027320199165	1.76772339924208e-10	2.18116472630753e-08
"ENSG00000143437"	1099.97594905356	-0.232592558539146	0.0637968690753726	-3.64583030343308	0.000266529823667437	0.00445115312613595
"ENSG00000143418"	2471.50053852018	0.13286830339416	0.0486889245603721	2.72892253410546	0.00635416286147655	0.048153980051304
"ENSG00000213190"	1228.90969898571	-0.312027367579407	0.0689897613942716	-4.52280688138915	6.10249148910598e-06	0.000205720329801188
"ENSG00000143434"	57.1938419275854	-0.83786819740916	0.216799536075152	-3.86471397761072	0.00011121945205811	0.00224007609541446
"ENSG00000143416"	908.995175990738	-0.274753742754299	0.0670030887213332	-4.10061309109202	4.1205700225105e-05	0.000999395504123778
"ENSG00000163191"	721.360415293192	-0.318161005613061	0.0940930002683988	-3.38134616502303	0.000721316093490995	0.0098891113615718
"ENSG00000197956"	79.9685930666538	-0.504678835150345	0.172555715610392	-2.92472975099731	0.00344755480956551	0.0307131138846382
"ENSG00000196154"	208.395027019004	-0.806385042450809	0.115894975187848	-6.95789477622979	3.45395024413264e-12	6.0131854318742e-10
"ENSG00000160679"	1633.59150209419	0.176312258438429	0.0609291888670373	2.89372403796785	0.00380702590626304	0.0331393782484226
"ENSG00000143570"	1090.10571978294	-0.239810073004888	0.0816030959887433	-2.9387374351332	0.00329552127252997	0.0297462925089371
"ENSG00000143545"	341.834064986244	-0.5343908754742	0.11449546367095	-4.66735413212518	3.05103207995187e-06	0.000118218191171062
"ENSG00000177954"	7179.20393061049	-0.165196150889395	0.0580907653586792	-2.84375924244408	0.00445847230082016	0.0372781082046864
"ENSG00000143575"	1302.98936279392	0.285289989082663	0.0570004852733635	5.00504491697687	5.58490066244518e-07	2.83914010076063e-05
"ENSG00000143515"	990.002033930647	-0.226231832968025	0.0639589212208777	-3.53714272613744	0.000404481019877141	0.00623096882620435
"ENSG00000169242"	77.687870151873	-1.14765582380773	0.194646803372293	-5.89609386809533	3.72207287167594e-09	3.30795972909997e-07
"ENSG00000160767"	741.461043772647	-0.370576251841305	0.0847750136053635	-4.37129097455974	1.23514059514304e-05	0.000381460421036538
"ENSG00000160753"	1055.88655383752	-0.214928940457832	0.071062089863364	-3.02452321443248	0.00249025359667803	0.0243782297653023
"ENSG00000143622"	485.378229415359	-0.270985920289706	0.0868475191627813	-3.12024940841185	0.00180697972076969	0.019611362315339
"ENSG00000254726"	303.146234146887	-0.560687020530023	0.111296743486126	-5.03776663150903	4.70995199181733e-07	2.49411582766694e-05
"ENSG00000183856"	726.521525571074	-0.21597274871625	0.0695946802271646	-3.10329393010056	0.00191379462397769	0.0203534860888137
"ENSG00000160818"	563.394405919776	0.306099945095169	0.0832868240821753	3.67525053894664	0.000237616119251604	0.00405895599404387
"ENSG00000132688"	283.225083132981	-0.795631683170639	0.111155079281525	-7.1578526893542	8.19505460810261e-13	1.62735857834963e-10
"ENSG00000143315"	367.812682903984	0.443643105308372	0.101590434868423	4.36697712617302	1.25977914703552e-05	0.000387303784079776
"ENSG00000224261"	306.430685333041	0.772938477532509	0.269416967266262	2.86893021391864	0.0041186265985296	0.0352719847983239
"ENSG00000162738"	296.730219167058	-0.58345410076617	0.103974638926991	-5.61150398585044	2.00575667688645e-08	1.54491888524545e-06
"ENSG00000158887"	74.6115869691134	-0.802358434628086	0.207165143188309	-3.87303782035744	0.000107487139960094	0.00217524532126248
"ENSG00000143226"	624.731658272315	-0.412041491548609	0.084464064220678	-4.8783052929122	1.07001218291463e-06	4.96306015790587e-05
"ENSG00000244682"	70.1572469789528	-1.3394681957819	0.195568043983366	-6.84911588058748	7.43077880008834e-12	1.2264645164977e-09
"ENSG00000225217"	26.6551184270194	-1.06477194233049	0.317252314883702	-3.35623064790186	0.000790126438732579	0.0105480219641306
"ENSG00000198574"	164.455567140136	-0.345290925581596	0.122664774762859	-2.81491509073511	0.00487901230180572	0.0398083431307214
"ENSG00000198771"	913.913174588511	0.469058737779436	0.0730652201246499	6.41972660835372	1.36519296010104e-10	1.75254922524486e-08
"ENSG00000143164"	1659.1009608701	-0.240170974897436	0.0688239648307601	-3.48964166025631	0.000483668631457422	0.00724021747608054
"ENSG00000143147"	61.6483686769099	-0.638927412128413	0.211406275309701	-3.02227268888974	0.00250884430346607	0.0245079955824368
"ENSG00000143156"	185.853430652154	-0.40044630042168	0.136015252292668	-2.94412790971433	0.00323866119117383	0.0293581633941713
"ENSG00000000460"	912.118467510839	0.236318829876173	0.0698234759713147	3.38451826679696	0.0007130327432519	0.00980728694154588
"ENSG00000010165"	1643.67601272626	0.230936572529758	0.0600056866365249	3.84857811774774	0.000118805412110488	0.00236290764086414
"ENSG00000117593"	2056.34275253873	0.187617206143949	0.0556776679425691	3.36970302595063	0.000752492343099888	0.0101848391171404
"ENSG00000234741"	5377.66606777984	-0.167450153334934	0.0561105289766736	-2.98429111948929	0.00284236196498244	0.0268377252696596
"ENSG00000152061"	973.438916194185	-0.224785651183038	0.0675849951674941	-3.32596977518394	0.000881114825643293	0.0114287991850974
"ENSG00000235750"	495.419163732873	-0.299823788365539	0.0789264738150598	-3.79877338835744	0.000145413970437038	0.00275009843792309
"ENSG00000116191"	189.541705227404	-0.387824136821306	0.128215495191012	-3.02478367566678	0.00248811018569695	0.0243782297653023
"ENSG00000116260"	541.435795886756	-0.351517948060338	0.102357580816398	-3.43421508457558	0.00059427244658696	0.00853402093070472
"ENSG00000135823"	580.177562439555	-0.238607461050795	0.0801811959757292	-2.97585310554637	0.00292174775412296	0.0272306148703284
"ENSG00000135821"	16608.0871376762	-0.127186129061366	0.0412397553624847	-3.08406604121289	0.00204192262802718	0.0212486226270602
"ENSG00000135829"	10424.5384190708	0.130836116865643	0.0400863490549888	3.26385714713425	0.00109906565420602	0.0135611897080624
"ENSG00000198756"	865.284575365799	0.433704013861777	0.0694340068853678	6.24627662029936	4.20352460380387e-10	4.8128463234003e-08
"ENSG00000198860"	1847.85135796703	0.427334296261383	0.0596192024174441	7.16772917002908	7.62519581574769e-13	1.53823196225932e-10
"ENSG00000135842"	1290.12427445971	0.341753556818098	0.0567081111987863	6.02653746692611	1.6750949419244e-09	1.63759858591671e-07
"ENSG00000121486"	1352.45792333102	0.23566320134454	0.0739125740948917	3.18840473668238	0.00143060139908332	0.0165325627646395
"ENSG00000081237"	2456.68793410124	0.161808663826046	0.0543110466960953	2.97929562527984	0.00288911890160265	0.027048185822656
"ENSG00000116857"	1340.9756142262	-0.223533509440428	0.0576020526885263	-3.88065179984381	0.00010417689915129	0.00212290202735337
"ENSG00000134369"	749.244550667146	-0.520096760959626	0.065175691638014	-7.97991932096779	1.46428969882297e-15	4.2294676778048e-13
"ENSG00000176393"	1923.67542660321	-0.147284964616662	0.0514362944550648	-2.86344430867452	0.00419062474572948	0.035638090059292
"ENSG00000143862"	109.20430776952	-0.493958226197887	0.1787213095944	-2.76384627730684	0.00571244442032235	0.044786832904304
"ENSG00000143847"	24.8401002159642	-1.08930473526727	0.328341006236454	-3.31760186689204	0.000907938010745187	0.011690966746262
"ENSG00000158615"	2527.61381504052	0.153459120402016	0.0562727444407009	2.72705946595031	0.00639015217631611	0.0482399965110689
"ENSG00000117222"	1182.20247833116	0.213527857272129	0.0634977444064754	3.36276287083913	0.000771666179338226	0.0103559719886056
"ENSG00000158715"	101.887296559785	-0.870297146318497	0.169541786066397	-5.13323096630386	2.84810039700876e-07	1.63785103826173e-05
"ENSG00000069275"	11058.7241072216	0.212442989688017	0.0394243785556809	5.38861987102659	7.10007996915717e-08	4.69973522541763e-06
"ENSG00000117280"	239.330994976259	-0.514386510108719	0.108575213928804	-4.73760531060077	2.16258481534294e-06	9.0112427600634e-05
"ENSG00000133065"	731.365771492258	-0.448075567032037	0.091119021098723	-4.91747564481152	8.76673599120595e-07	4.1478793345065e-05
"ENSG00000266094"	804.015052041239	-0.37885958991374	0.0724251629476918	-5.23104918917982	1.68550647875176e-07	1.02986066531039e-05
"ENSG00000162889"	2140.52651765107	-0.262623932516767	0.0620043802986373	-4.23557063633033	2.27972023407565e-05	0.000624417337389384
"ENSG00000082512"	184.982237518687	-0.484029842718144	0.13081343869207	-3.70015380344472	0.000215468838789558	0.00377709444438136
"ENSG00000143493"	2007.70810151179	0.30939296892679	0.0706792177093624	4.37742491999607	1.20089708754224e-05	0.000372510831736829
"ENSG00000143476"	2597.10147156652	0.315161773263853	0.0498840800159272	6.3178828428474	2.6517091312532e-10	3.14958610739223e-08
"ENSG00000162772"	212.433120561537	0.974615536433937	0.114258756532343	8.52989797904948	1.46476835450291e-17	6.00507774754114e-15
"ENSG00000067533"	1490.38838526525	0.164910121661552	0.0553658338721567	2.97855392266537	0.00289612065635853	0.0270638216335739
"ENSG00000136628"	9471.91245380464	0.288706592973995	0.0424397727282801	6.80273654673962	1.02650269972078e-11	1.63072785134393e-09
"ENSG00000162813"	1003.40253125846	-0.291213240275958	0.0683590859985877	-4.26005169644858	2.04379626487047e-05	0.000572127901547111
"ENSG00000162819"	1354.98772442559	0.248985569321306	0.0571713007043761	4.3550796685346	1.33018530800692e-05	0.000402507739987142
"ENSG00000162909"	2793.6155488437	-0.232000735937367	0.0631142059529989	-3.67588774086991	0.000237023740340196	0.00405895599404387
"ENSG00000162923"	3067.14413985816	-0.140928626002597	0.0481605921742095	-2.92622286480244	0.00343105048311169	0.0306647120885137
"ENSG00000185842"	1377.43845670643	-0.173932057454442	0.0547755329456649	-3.1753603863056	0.0014965051538106	0.0170881257859649
"ENSG00000143819"	270.579965429279	-0.319661196645097	0.104340898613435	-3.06362318988058	0.00218674151773285	0.0222686682282587
"ENSG00000196187"	1121.30785244951	-0.187561445762618	0.0641068496032415	-2.92576295549444	0.00343612646901329	0.0306884970447575
"ENSG00000143751"	2568.52155412679	0.264905261883176	0.056028603448316	4.72803613831889	2.26701842518462e-06	9.32412206008781e-05
"ENSG00000183814"	1113.76450505245	0.222735665435457	0.0714501419126097	3.11735791522827	0.00182479883772443	0.019737334832885
"ENSG00000181450"	458.948968482841	0.506396941555716	0.0832300065391872	6.08430736236082	1.1699597397467e-09	1.19911438164845e-07
"ENSG00000069248"	3112.54313579794	0.135872385576841	0.0497841388516493	2.72923040773536	0.00634823318955065	0.048153980051304
"ENSG00000135776"	3969.17954876653	0.193754121408974	0.0580201924632094	3.33942569273333	0.000839518074947644	0.0109655038175844
"ENSG00000135763"	1653.41314930026	0.406766708663335	0.0605379324543089	6.71920384744462	1.82720142681388e-11	2.73198858039736e-09
"ENSG00000119280"	524.016446408212	-0.305141343046192	0.0804625227509896	-3.79234123680815	0.000149233657404106	0.00280563691116685
"ENSG00000143643"	284.839663656409	-0.351239616991943	0.101135232965229	-3.47296987107058	0.000514733134987329	0.00757254569159103
"ENSG00000086619"	242.073482247934	-0.337077533492503	0.116346904202032	-2.89717664431517	0.00376537676862219	0.0328957209650299
"ENSG00000119285"	4882.64932023985	0.267593891857534	0.0526470377080681	5.08279104593429	3.71928785522478e-07	2.04625235290267e-05
"ENSG00000153187"	14692.9541277988	0.135186170100785	0.0424143197773422	3.1872766275743	0.00143619343361598	0.0165631418764296
"ENSG00000162851"	1569.14714763956	0.287424646013457	0.057010749748208	5.04158684604024	4.61687240495575e-07	2.4550557068863e-05
